channelGrouping,visitNumber,operatingSystem,browser,deviceCategory,isMobile,metro,city,campaign,referralPath,medium,source,bounces,hits,transactionRevenue,pageviews,newVisits,year,month,quarterMonth,day,weekday,time_range,conversion_rate,session_duration,visit_frequency,user_interaction
2,1,1,5,1,True,52,295,0,197,0,0,0,3,0.0,3,1,2016,12,4,14,2,1,0.0,-8546689.0,1,1
4,1,11,18,1,True,52,295,0,197,5,23,0,6,0.0,5,1,2016,12,4,14,2,1,0.0,85111.0,1,1
4,1,11,18,2,True,52,295,0,197,5,23,0,6,0.0,4,1,2016,12,4,14,2,4,0.0,-54814.0,1,1
4,1,6,5,0,False,0,271,0,197,5,23,0,148,197.7,105,1,2016,12,4,14,2,4,197.7,4078.0,2,1
4,10,6,5,0,False,0,83,0,197,5,23,1,1,0.0,1,0,2016,12,4,14,2,4,0.0,-5273.0,24,0
4,1,6,5,0,False,32,182,0,197,5,23,0,2,0.0,2,1,2016,12,4,14,2,0,0.0,39424.0,1,1
4,1,6,5,0,False,52,295,0,197,5,23,0,3,0.0,3,1,2016,12,4,14,2,0,0.0,-7735.0,3,1
4,2,6,5,0,False,52,295,0,197,5,23,0,4,0.0,4,0,2016,12,4,14,2,0,0.0,4045.0,1,1
4,3,6,5,0,False,45,257,0,197,5,23,0,4,0.0,2,0,2016,12,4,14,2,0,0.0,11334.0,3,1
3,5,1,5,1,True,45,230,0,197,4,16,0,5,0.0,4,0,2016,12,4,14,2,1,0.0,8295.0,6,1
7,1,9,5,0,False,52,295,0,129,6,75,0,8,0.0,7,1,2016,12,4,14,2,0,0.0,-2409.0,1,1
6,6,6,5,0,False,45,172,0,0,6,48,0,12,0.0,10,0,2016,12,4,14,2,2,0.0,-24364.0,2,1
4,1,9,5,0,False,45,236,0,197,5,23,0,19,0.0,14,1,2016,12,4,14,2,4,0.0,-22238.0,3,1
4,1,9,5,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2016,12,4,14,2,4,0.0,1439.0,1,0
4,2,11,18,1,True,52,295,0,197,5,9,1,1,0.0,1,0,2016,12,4,14,2,1,0.0,47265.0,2,0
2,1,5,5,0,False,0,0,0,197,0,0,1,1,0.0,1,1,2016,12,4,14,2,4,0.0,-55179.0,1,0
4,1,6,18,0,False,0,100,0,197,5,23,1,1,0.0,1,1,2016,12,4,14,2,1,0.0,-13885.0,1,0
4,1,9,8,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2016,12,4,14,2,4,0.0,4847.0,1,0
4,1,9,5,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2016,12,4,14,2,4,0.0,2194.0,3,0
4,1,9,5,0,False,0,82,0,197,5,23,1,1,0.0,1,1,2016,12,4,14,2,4,0.0,4720.0,1,0
2,1,9,5,0,False,45,172,0,197,0,0,1,1,0.0,1,1,2016,12,4,14,2,4,0.0,1017.0,1,0
2,1,6,5,0,False,45,172,0,197,0,0,1,1,0.0,1,1,2016,12,4,14,2,3,0.0,14204.0,1,0
5,1,1,5,1,True,52,295,0,197,3,23,1,1,0.0,1,1,2016,12,4,14,2,4,0.0,-4121.0,1,0
2,1,1,2,2,True,52,295,0,197,0,0,1,1,0.0,1,1,2016,12,4,14,2,0,0.0,28928.0,1,0
6,9,6,5,0,False,32,182,0,0,6,48,1,1,0.0,1,0,2016,12,4,14,2,4,0.0,-38016.0,12,0
4,2,6,5,0,False,52,295,0,197,5,23,1,1,0.0,1,0,2016,12,4,14,2,4,0.0,6674.0,2,0
2,1,1,5,1,True,52,295,0,197,0,0,1,1,0.0,1,1,2016,12,4,14,2,0,0.0,37824.0,1,0
4,4,1,5,1,True,45,230,0,197,5,23,0,2,0.0,2,0,2016,12,4,14,2,0,0.0,641.0,6,1
4,1,6,5,0,False,45,257,0,197,5,23,0,2,0.0,2,1,2016,12,4,14,2,0,0.0,-1814.0,3,1
4,1,1,5,1,True,0,130,0,197,5,23,0,3,0.0,3,1,2016,12,4,14,2,2,0.0,-12872.0,1,1
2,1,1,5,2,True,52,295,0,197,0,0,0,4,0.0,4,1,2016,12,4,14,2,2,0.0,1248.0,2,1
4,1,6,18,0,False,52,295,0,197,5,23,0,4,0.0,4,1,2016,12,4,14,2,1,0.0,24733.0,1,1
4,1,1,5,1,True,0,164,0,197,5,23,0,5,0.0,5,1,2016,12,4,14,2,1,0.0,-75130.0,1,1
7,1,9,5,0,False,52,295,0,129,6,75,0,4,0.0,3,1,2016,12,4,14,2,0,0.0,58500.0,1,1
4,9,6,5,0,False,0,83,0,197,5,23,0,2,0.0,2,0,2016,12,4,14,2,4,0.0,-46046.0,24,1
4,1,1,5,1,True,52,295,0,197,5,23,1,1,0.0,1,1,2016,12,4,14,2,3,0.0,25040.0,1,0
2,1,6,18,0,False,52,295,0,197,0,0,1,1,0.0,1,1,2016,12,4,14,2,3,0.0,-2719.0,1,0
4,1,6,18,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2016,12,4,14,2,3,0.0,-1627.0,1,0
4,2,6,5,0,False,45,257,0,197,5,23,0,2,0.0,2,0,2016,12,4,14,2,0,0.0,30902.0,3,1
4,1,9,5,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2017,4,2,8,5,3,0.0,9909996.0,1,0
4,2,11,5,1,True,45,230,0,197,5,23,1,1,0.0,1,0,2017,4,2,8,5,0,0.0,24061.0,2,0
1,2,9,5,0,False,52,295,4,197,2,3,1,1,0.0,1,0,2017,4,2,8,5,1,0.0,-71674.0,2,0
6,1,6,18,0,False,25,147,0,24,6,5,1,1,0.0,1,1,2017,4,2,8,5,1,0.0,12466.0,1,0
4,1,9,5,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2017,4,2,8,5,4,0.0,21459.0,1,0
4,1,9,5,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2017,4,2,8,5,0,0.0,36630.0,1,0
4,1,9,8,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2017,4,2,8,5,1,0.0,-72425.0,1,0
2,1,1,5,1,True,0,57,0,197,0,0,1,1,0.0,1,1,2017,4,2,8,5,4,0.0,28885.0,1,0
4,1,1,5,1,True,0,0,0,197,5,23,1,1,0.0,1,1,2017,4,2,8,5,0,0.0,51249.0,1,0
4,1,6,5,0,False,0,152,0,197,5,23,1,1,0.0,1,1,2017,4,2,8,5,3,0.0,-22898.0,1,0
4,1,11,18,1,True,52,295,0,197,5,23,1,1,0.0,1,1,2017,4,2,8,5,2,0.0,1520.0,1,0
4,1,9,5,0,False,0,136,0,197,5,23,0,2,0.0,2,1,2017,4,2,8,5,4,0.0,-33788.0,1,1
4,1,11,5,1,True,45,230,0,197,5,23,0,2,0.0,2,1,2017,4,2,8,5,3,0.0,30584.0,2,1
4,1,11,5,1,True,52,295,0,197,5,23,0,2,0.0,2,1,2017,4,2,8,5,4,0.0,-34115.0,1,1
4,1,3,5,0,False,52,295,0,197,5,23,0,2,0.0,2,1,2017,4,2,8,5,0,0.0,51038.0,1,1
5,2,11,18,1,True,45,230,1,197,3,23,0,4,0.0,4,0,2017,4,2,8,5,3,0.0,-16150.0,4,1
4,1,11,18,1,True,52,295,0,197,5,23,0,4,0.0,4,1,2017,4,2,8,5,4,0.0,-25406.0,1,1
4,1,6,5,0,False,52,295,0,197,5,23,0,5,0.0,4,1,2017,4,2,8,5,4,0.0,3864.0,1,1
4,2,9,11,0,False,52,295,0,197,5,23,0,5,0.0,5,0,2017,4,2,8,5,4,0.0,240.0,1,1
6,2,6,5,0,False,52,295,0,101,6,66,0,6,0.0,6,0,2017,4,2,8,5,1,0.0,-22283.0,3,1
5,1,11,18,1,True,45,230,1,197,3,23,0,7,0.0,5,1,2017,4,2,8,5,3,0.0,41216.0,4,1
4,3,6,5,0,False,52,295,0,197,5,23,0,9,0.0,7,0,2017,4,2,8,5,4,0.0,-20642.0,3,1
6,1,6,5,0,False,52,295,0,101,6,66,0,14,0.0,12,1,2017,4,2,8,5,1,0.0,-25741.0,3,1
7,1,9,15,0,False,52,295,0,179,6,75,1,1,0.0,1,1,2017,4,2,8,5,3,0.0,49644.0,1,0
7,1,9,7,0,False,52,295,0,162,6,75,1,1,0.0,1,1,2017,4,2,8,5,1,0.0,-39782.0,1,0
7,1,1,5,1,True,52,295,0,129,6,75,1,1,0.0,1,1,2017,4,2,8,5,0,0.0,49711.0,1,0
7,1,9,5,0,False,52,295,0,129,6,75,1,1,0.0,1,1,2017,4,2,8,5,0,0.0,-1996.0,1,0
7,1,1,3,1,True,0,175,0,129,6,75,1,1,0.0,1,1,2017,4,2,8,5,3,0.0,-16660.0,1,0
7,1,9,5,0,False,52,295,0,179,6,75,0,2,0.0,2,1,2017,4,2,8,5,3,0.0,-6823.0,1,1
7,1,9,5,0,False,0,0,0,178,6,75,0,2,0.0,2,1,2017,4,2,8,5,1,0.0,-30837.0,1,1
7,1,9,9,0,False,52,295,0,162,6,75,0,2,0.0,2,1,2017,4,2,8,5,4,0.0,16543.0,1,1
7,1,1,5,1,True,0,25,0,4,6,61,0,2,0.0,2,1,2017,4,2,8,5,4,0.0,12228.0,1,1
7,1,1,5,1,True,0,25,0,139,6,75,0,16,0.0,10,1,2017,4,2,8,5,4,0.0,-5837.0,1,1
4,1,1,5,1,True,52,295,0,197,5,23,1,1,0.0,1,1,2017,4,2,18,1,0,0.0,906834.0,1,0
2,1,9,5,0,False,52,295,0,197,0,0,1,1,0.0,1,1,2017,4,2,18,1,0,0.0,-13346.0,1,0
4,1,9,5,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2017,4,2,18,1,1,0.0,-46249.0,1,0
4,1,11,18,1,True,52,295,0,197,5,23,1,1,0.0,1,1,2017,4,2,18,1,4,0.0,20645.0,1,0
4,17,6,5,0,False,25,147,0,197,5,23,1,1,0.0,1,0,2017,4,2,18,1,4,0.0,-9137.0,13,0
2,1,1,2,1,True,52,295,0,197,0,0,1,1,0.0,1,1,2017,4,2,18,1,1,0.0,-21698.0,1,0
4,1,9,8,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2017,4,2,18,1,4,0.0,22005.0,1,0
5,1,9,5,0,False,52,295,1,197,3,23,1,1,0.0,1,1,2017,4,2,18,1,1,0.0,-29859.0,1,0
4,1,6,5,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2017,4,2,18,1,3,0.0,58658.0,1,0
4,1,9,9,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2017,4,2,18,1,3,0.0,-6691.0,1,0
4,1,9,5,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2017,4,2,18,1,1,0.0,-50366.0,1,0
4,1,9,5,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2017,4,2,18,1,0,0.0,76205.0,1,0
4,1,6,18,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2017,4,2,18,1,3,0.0,-23556.0,1,0
1,1,9,5,0,False,52,295,4,197,2,3,0,2,0.0,2,1,2017,4,2,18,1,0,0.0,27186.0,1,1
0,4,9,5,0,False,52,295,0,197,1,1,0,2,0.0,2,0,2017,4,2,18,1,3,0.0,-32157.0,4,1
4,1,9,5,0,False,52,295,0,197,5,23,0,2,0.0,2,1,2017,4,2,18,1,1,0.0,-42903.0,1,1
6,2,6,5,0,False,49,284,0,0,6,48,0,3,0.0,3,0,2017,4,2,18,1,4,0.0,23042.0,2,1
4,1,6,5,0,False,52,295,0,197,5,23,0,4,0.0,4,1,2017,4,2,18,1,0,0.0,49828.0,1,1
6,1,9,5,0,False,0,0,0,0,6,48,0,4,0.0,4,1,2017,4,2,18,1,1,0.0,-76490.0,1,1
4,1,9,5,0,False,52,295,0,197,5,23,0,6,0.0,6,1,2017,4,2,18,1,0,0.0,70199.0,1,1
2,1,9,9,1,True,0,271,0,197,0,0,0,7,0.0,5,1,2017,4,2,18,1,4,0.0,-51614.0,1,1
6,2,6,5,0,False,45,257,0,0,6,48,0,8,0.0,5,0,2017,4,2,18,1,3,0.0,23002.0,2,1
6,1,6,5,0,False,45,172,0,0,6,48,0,8,0.0,8,1,2017,4,2,18,1,4,0.0,-4133.0,1,1
2,2,9,5,0,False,52,295,0,197,0,0,0,13,0.0,13,0,2017,4,2,18,1,4,0.0,-900.0,1,1
4,1,9,5,0,False,45,236,0,197,5,23,0,24,0.0,21,1,2017,4,2,18,1,3,0.0,18788.0,1,1
6,1,6,5,0,False,52,295,0,0,6,48,0,45,23.96,33,1,2017,4,2,18,1,0,23.96,24220.0,1,1
7,1,9,5,0,False,0,128,0,0,6,19,1,1,0.0,1,1,2017,4,2,18,1,3,0.0,-39050.0,2,0
7,1,1,5,1,True,52,295,0,181,6,75,0,2,0.0,2,1,2017,4,2,18,1,4,0.0,-18407.0,1,1
7,1,9,5,0,False,0,0,0,195,6,75,0,2,0.0,2,1,2017,4,2,18,1,4,0.0,7878.0,1,1
7,1,6,5,0,False,52,295,0,195,6,75,0,2,0.0,2,1,2017,4,2,18,1,0,0.0,46916.0,1,1
7,1,9,5,0,False,0,19,0,187,6,75,0,4,0.0,4,1,2017,4,2,18,1,0,0.0,-8599.0,1,1
7,2,9,5,0,False,0,128,0,0,6,39,0,7,0.0,7,0,2017,4,2,18,1,3,0.0,-27689.0,2,1
4,1,9,5,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2017,1,1,22,6,4,0.0,-7444405.0,1,0
2,2,9,5,0,False,52,295,0,197,0,0,1,1,0.0,1,0,2017,1,1,22,6,0,0.0,49581.0,2,0
1,1,9,5,0,False,52,295,4,197,2,3,1,1,0.0,1,1,2017,1,1,22,6,1,0.0,6672.0,1,0
4,1,6,18,0,False,8,59,0,197,5,23,1,1,0.0,1,1,2017,1,1,22,6,0,0.0,-17589.0,1,0
4,2,1,5,1,True,52,295,0,197,5,23,1,1,0.0,1,0,2017,1,1,22,6,4,0.0,-38431.0,2,0
4,1,6,5,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2017,1,1,22,6,3,0.0,29712.0,1,0
2,1,11,18,1,True,0,246,0,197,0,0,0,3,0.0,3,1,2017,1,1,22,6,1,0.0,27363.0,1,1
4,1,11,18,2,True,32,182,0,197,5,23,0,3,0.0,3,1,2017,1,1,22,6,3,0.0,-43835.0,1,1
4,1,6,5,0,False,52,295,0,197,5,23,0,3,0.0,3,1,2017,1,1,22,6,3,0.0,813.0,2,1
4,1,9,5,0,False,52,295,0,197,5,23,0,5,0.0,5,1,2017,1,1,22,6,0,0.0,36247.0,1,1
6,2,6,5,0,False,45,257,0,0,6,48,0,9,0.0,7,0,2017,1,1,22,6,3,0.0,-26534.0,2,1
4,1,1,20,1,True,0,175,0,197,5,23,0,9,0.0,5,1,2017,1,1,22,6,1,0.0,-43492.0,1,1
7,1,6,5,0,False,52,295,0,137,6,75,1,1,0.0,1,1,2017,1,1,22,6,3,0.0,34411.0,1,0
7,1,9,5,0,False,52,295,0,129,6,75,1,1,0.0,1,1,2017,1,1,22,6,1,0.0,-29377.0,1,0
7,12,11,18,1,True,26,148,0,129,6,75,1,1,0.0,1,0,2017,1,1,22,6,4,0.0,24953.0,10,0
7,1,5,18,0,False,0,0,0,139,6,75,0,2,0.0,2,1,2017,1,1,22,6,3,0.0,1562.0,1,1
7,1,9,5,0,False,52,295,0,162,6,75,0,2,0.0,2,1,2017,1,1,22,6,2,0.0,19635.0,1,1
2,1,1,5,1,True,0,0,0,197,0,0,1,1,0.0,1,1,2017,1,1,1,6,4,0.0,-1854662.0,1,0
4,1,11,5,2,True,52,295,0,197,5,23,1,1,0.0,1,1,2017,1,1,1,6,3,0.0,21511.0,1,0
5,1,11,18,1,True,52,295,3,197,3,23,1,1,0.0,1,1,2017,1,1,1,6,3,0.0,4867.0,3,0
5,2,11,18,1,True,0,0,0,197,3,23,1,1,0.0,1,0,2017,1,1,1,6,4,0.0,-9771.0,2,0
2,1,6,5,0,False,52,295,0,197,0,0,1,1,0.0,1,1,2017,1,1,1,6,0,0.0,46795.0,1,0
4,3,11,18,1,True,52,295,0,197,5,23,1,1,0.0,1,0,2017,1,1,1,6,3,0.0,-33386.0,3,0
4,1,11,5,1,True,52,295,0,197,5,23,1,1,0.0,1,1,2017,1,1,1,6,3,0.0,4120.0,1,0
4,1,11,18,2,True,25,147,0,197,5,23,1,1,0.0,1,1,2017,1,1,1,6,3,0.0,-6056.0,1,0
4,2,6,5,0,False,52,295,0,197,5,23,0,3,0.0,3,0,2017,1,1,1,6,0,0.0,32940.0,5,1
4,1,9,5,0,False,52,295,0,197,5,23,0,6,0.0,6,1,2017,1,1,1,6,4,0.0,-42179.0,1,1
2,3,9,5,0,False,52,295,0,197,0,0,0,23,0.0,17,0,2017,1,1,1,6,4,0.0,-13247.0,2,1
4,1,6,5,0,False,52,295,0,197,5,23,0,25,55.99,25,1,2017,1,1,1,6,0,55.99,43168.0,5,1
4,2,11,18,1,True,52,295,0,197,5,23,0,36,0.0,31,0,2017,1,1,1,6,3,0.0,-22381.0,3,1
7,1,9,5,0,False,52,295,0,192,6,75,1,1,0.0,1,1,2017,1,1,1,6,1,0.0,37809.0,1,0
4,1,6,5,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2017,4,2,1,5,4,0.0,7727644.0,3,0
7,1,9,5,0,False,52,295,0,130,6,75,1,1,0.0,1,1,2017,4,2,1,5,4,0.0,-4412.0,1,0
7,1,9,5,0,False,52,295,0,179,6,75,1,1,0.0,1,1,2017,4,2,1,5,4,0.0,3616.0,1,0
7,1,1,5,1,True,52,295,0,174,6,75,1,1,0.0,1,1,2017,4,2,1,5,4,0.0,-10676.0,6,0
4,3,9,5,0,False,0,112,0,197,5,23,0,10,0.0,8,0,2017,4,2,1,5,4,0.0,10469.0,2,1
7,1,1,20,1,True,52,295,0,152,6,75,0,8,0.0,6,1,2017,4,2,1,5,3,0.0,10737.0,1,1
7,1,9,5,0,False,52,295,0,141,6,75,0,60,0.0,34,1,2017,4,2,1,5,2,0.0,15794.0,2,1
2,1,9,5,0,False,26,138,0,197,0,0,1,1,0.0,1,1,2017,4,2,1,5,1,0.0,-62679.0,1,0
7,1,1,5,1,True,52,295,0,129,6,75,1,1,0.0,1,1,2017,4,2,1,5,3,0.0,42226.0,3,0
6,1,9,5,0,False,0,164,0,24,6,5,1,1,0.0,1,1,2017,4,2,1,5,1,0.0,-29849.0,1,0
2,1,9,5,0,False,26,138,0,197,0,0,1,1,0.0,1,1,2017,4,2,1,5,1,0.0,-11606.0,1,0
1,1,1,3,1,True,52,295,4,197,2,3,1,1,0.0,1,1,2017,4,2,1,5,0,0.0,80421.0,1,0
7,2,1,5,1,True,52,295,0,129,6,75,1,1,0.0,1,0,2017,4,2,1,5,3,0.0,-27569.0,3,0
5,18,11,18,2,True,45,231,1,197,3,23,1,1,0.0,1,0,2017,4,2,1,5,4,0.0,-31236.0,15,0
4,1,9,5,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2017,4,2,1,5,4,0.0,-1882.0,1,0
7,2,9,5,0,False,52,295,0,141,6,75,1,1,0.0,1,0,2017,4,2,1,5,0,0.0,44999.0,2,0
2,1,9,5,0,False,26,138,0,197,0,0,0,2,0.0,2,1,2017,4,2,1,5,1,0.0,-65561.0,1,1
6,2,6,5,0,False,52,295,0,24,6,5,0,2,0.0,2,0,2017,4,2,1,5,4,0.0,37774.0,3,1
2,1,9,5,0,False,26,138,0,197,0,0,0,2,0.0,2,1,2017,4,2,1,5,1,0.0,-36958.0,1,1
2,1,9,5,0,False,50,288,0,197,0,0,0,2,0.0,2,1,2017,4,2,1,5,1,0.0,70.0,1,1
2,1,9,5,0,False,26,138,0,197,0,0,0,2,0.0,2,1,2017,4,2,1,5,1,0.0,-403.0,1,1
2,1,9,5,0,False,50,288,0,197,0,0,0,2,0.0,2,1,2017,4,2,1,5,1,0.0,397.0,1,1
7,1,9,7,0,False,52,295,0,129,6,75,0,2,0.0,2,1,2017,4,2,1,5,3,0.0,48588.0,1,1
2,2,1,5,1,True,52,295,0,197,0,0,0,2,0.0,2,0,2017,4,2,1,5,4,0.0,-16040.0,3,1
2,1,9,5,0,False,26,138,0,197,0,0,0,3,0.0,3,1,2017,4,2,1,5,1,0.0,-33025.0,1,1
2,1,9,5,0,False,26,138,0,197,0,0,0,3,0.0,3,1,2017,4,2,1,5,1,0.0,333.0,1,1
2,1,9,5,0,False,48,65,0,197,0,0,0,5,0.0,5,1,2017,4,2,1,5,1,0.0,-946.0,1,1
4,1,9,8,0,False,52,295,0,197,5,23,0,8,0.0,7,1,2017,4,2,1,5,0,0.0,70081.0,1,1
7,1,9,5,0,False,52,295,0,114,6,62,0,9,0.0,9,1,2017,4,2,1,5,0,0.0,2088.0,1,1
2,3,1,5,1,True,52,295,0,197,0,0,0,9,0.0,9,0,2017,4,2,1,5,3,0.0,-26932.0,3,1
2,1,1,5,1,True,52,295,0,197,0,0,0,9,0.0,9,1,2017,4,2,1,5,4,0.0,-15724.0,3,1
4,3,6,18,0,False,52,295,0,197,5,23,0,17,0.0,12,0,2017,4,2,1,5,0,0.0,41240.0,4,1
2,1,1,5,1,True,52,295,0,197,0,0,0,20,0.0,20,1,2017,4,2,1,5,0,0.0,6923.0,1,1
4,1,6,5,0,False,52,295,0,197,5,23,0,4,0.0,4,1,2017,3,1,2,3,3,0.0,-2618407.0,1,1
4,2,1,5,1,True,45,230,0,197,5,23,0,29,0.0,25,0,2017,3,1,2,3,3,0.0,-1298.0,6,1
4,1,1,5,1,True,45,230,0,197,5,23,0,5,0.0,5,1,2017,3,1,2,3,3,0.0,-4380.0,6,1
4,1,11,18,1,True,52,295,0,197,5,23,0,7,0.0,7,1,2017,3,1,2,3,3,0.0,2866.0,1,1
4,4,1,5,1,True,45,230,0,197,5,23,0,9,0.0,7,0,2017,3,1,2,3,3,0.0,11175.0,6,1
4,1,9,5,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2017,3,1,2,3,0,0.0,8826.0,1,0
3,3,6,5,0,False,45,231,0,197,4,16,0,4,0.0,3,0,2017,3,1,2,3,0,0.0,-3257.0,4,1
2,1,9,5,0,False,52,295,0,197,0,0,0,6,0.0,6,1,2017,3,1,2,3,4,0.0,-30642.0,14,1
5,4,1,5,1,True,52,295,1,197,3,23,0,6,0.0,6,0,2017,3,1,2,3,1,0.0,-16974.0,2,1
4,1,9,5,0,False,32,182,0,197,5,23,0,11,0.0,4,1,2017,3,1,2,3,4,0.0,17523.0,1,1
2,1,9,5,0,False,0,152,0,197,0,0,0,11,0.0,8,1,2017,3,1,2,3,4,0.0,3392.0,1,1
4,3,1,5,1,True,45,230,0,197,5,23,0,23,49.99,21,0,2017,3,1,2,3,3,16.663333333333334,17286.0,6,1
4,1,9,5,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2017,3,1,2,3,4,0.0,-29312.0,1,0
2,1,1,5,1,True,0,0,0,197,0,0,1,1,0.0,1,1,2017,3,1,2,3,4,0.0,4600.0,1,0
4,3,9,5,0,False,0,30,0,197,5,23,1,1,0.0,1,0,2017,3,1,2,3,2,0.0,29367.0,3,0
7,1,9,5,0,False,52,295,0,162,6,75,1,1,0.0,1,1,2017,3,1,2,3,3,0.0,-12735.0,1,0
7,1,9,8,0,False,52,295,0,171,6,75,1,1,0.0,1,1,2017,3,1,2,3,3,0.0,1529.0,1,0
2,1,1,5,1,True,0,0,0,197,0,0,1,1,0.0,1,1,2017,3,1,2,3,1,0.0,-29354.0,1,0
6,1,6,5,0,False,25,147,0,0,6,48,1,1,0.0,1,1,2017,3,1,2,3,4,0.0,20142.0,1,0
4,1,11,18,2,True,0,181,0,197,5,23,1,1,0.0,1,1,2017,3,1,2,3,4,0.0,-18313.0,1,0
4,1,9,5,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2017,3,1,2,3,1,0.0,-10355.0,1,0
4,5,1,5,1,True,45,230,0,197,5,23,1,1,0.0,1,0,2017,3,1,2,3,0,0.0,69558.0,6,0
7,1,0,16,1,True,52,295,0,129,6,75,1,1,0.0,1,1,2017,3,1,2,3,0,0.0,-13125.0,1,0
7,1,9,5,0,False,0,139,0,139,6,75,0,2,0.0,2,1,2017,3,1,2,3,4,0.0,-27100.0,1,1
2,1,6,5,0,False,45,172,0,197,0,0,0,2,0.0,2,1,2017,3,1,2,3,2,0.0,20184.0,1,1
2,1,11,18,1,True,52,295,0,197,0,0,0,3,0.0,3,1,2017,3,1,2,3,2,0.0,1574.0,1,1
2,5,6,5,0,False,45,172,0,197,0,0,0,3,0.0,3,0,2017,3,1,2,3,4,0.0,-20819.0,3,1
7,2,11,18,1,True,52,295,0,129,6,75,0,2,0.0,2,0,2017,3,1,2,3,1,0.0,-23492.0,2,1
4,1,9,5,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2017,3,1,2,3,4,0.0,19006.0,1,0
4,1,6,18,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2017,3,1,2,3,4,0.0,1241.0,1,0
4,1,11,18,1,True,52,295,0,197,5,23,0,6,0.0,5,1,2017,6,2,14,2,3,0.0,8999251.0,1,1
4,1,5,5,0,False,52,295,0,197,5,23,0,12,0.0,12,1,2017,6,2,14,2,0,0.0,25218.0,1,1
4,1,11,18,1,True,52,295,0,197,5,23,0,2,0.0,2,1,2017,6,2,14,2,4,0.0,-36485.0,1,1
4,1,9,5,0,False,52,295,0,197,5,23,0,2,0.0,2,1,2017,6,2,14,2,1,0.0,-36580.0,1,1
2,1,9,5,0,False,52,295,0,197,0,0,0,3,0.0,3,1,2017,6,2,14,2,1,0.0,10016.0,1,1
7,1,11,19,1,True,52,295,0,0,6,45,0,3,0.0,3,1,2017,6,2,14,2,4,0.0,10932.0,1,1
4,1,1,5,1,True,52,295,0,197,5,23,0,4,0.0,4,1,2017,6,2,14,2,0,0.0,39737.0,1,1
6,2,3,5,0,False,25,147,0,0,6,48,0,4,0.0,4,0,2017,6,2,14,2,4,0.0,-34011.0,2,1
4,1,11,18,1,True,52,295,0,197,5,23,0,4,0.0,4,1,2017,6,2,14,2,4,0.0,6889.0,1,1
2,1,11,18,1,True,52,295,0,197,0,0,0,5,0.0,5,1,2017,6,2,14,2,3,0.0,11018.0,2,1
6,1,5,5,0,False,45,172,0,0,6,48,0,8,0.0,5,1,2017,6,2,14,2,3,0.0,-4212.0,1,1
2,1,9,5,0,False,0,154,0,197,0,0,0,10,0.0,6,1,2017,6,2,14,2,1,0.0,-31157.0,1,1
4,1,1,5,1,True,0,0,0,197,5,23,0,14,0.0,13,1,2017,6,2,14,2,4,0.0,18350.0,4,1
4,1,9,8,0,False,52,295,0,197,5,23,0,22,0.0,18,1,2017,6,2,14,2,4,0.0,-7157.0,1,1
4,1,6,5,0,False,0,197,0,197,5,23,1,1,0.0,1,1,2017,6,2,14,2,4,0.0,8537.0,1,0
4,2,11,18,1,True,52,295,0,197,5,23,1,1,0.0,1,0,2017,6,2,14,2,3,0.0,15751.0,1,0
4,1,9,5,0,False,38,202,0,197,5,9,1,1,0.0,1,1,2017,6,2,14,2,0,0.0,35119.0,1,0
2,1,9,5,0,False,0,246,0,197,0,0,1,1,0.0,1,1,2017,6,2,14,2,0,0.0,-15097.0,1,0
4,1,9,5,0,False,0,283,0,197,5,23,1,1,0.0,1,1,2017,6,2,14,2,1,0.0,-66996.0,1,0
6,10,6,5,0,False,52,295,0,24,6,5,1,1,0.0,1,0,2017,6,2,14,2,1,0.0,12645.0,10,0
4,1,9,5,0,False,0,83,0,197,5,23,1,1,0.0,1,1,2017,6,2,14,2,1,0.0,939.0,1,0
4,1,9,5,0,False,0,26,0,197,5,23,1,1,0.0,1,1,2017,6,2,14,2,4,0.0,16351.0,1,0
6,2,3,5,0,False,32,182,0,0,6,48,1,1,0.0,1,0,2017,6,2,14,2,3,0.0,16235.0,6,0
6,1,3,5,0,False,0,83,0,24,6,5,1,1,0.0,1,1,2017,6,2,14,2,4,0.0,-9085.0,1,0
